"Zeit";"Vertreter";"Buch";"Stück"
24.9.2009 00:00:00;1;2;8
1.10.2009 00:00:00;1;2;8
8.10.2009 00:00:00;1;2;7
15.10.2009 00:00:00;1;2;7
22.10.2009 00:00:00;1;2;4
29.10.2009 00:00:00;1;2;4
5.11.2009 00:00:00;1;2;5
12.11.2009 00:00:00;1;2;3
19.11.2009 00:00:00;1;2;4
26.11.2009 00:00:00;1;2;4
3.12.2009 00:00:00;1;2;3
10.12.2009 00:00:00;1;2;3
17.12.2009 00:00:00;1;2;2
24.12.2009 00:00:00;1;2;2
31.12.2009 00:00:00;1;2;2
7.1.2010 00:00:00;1;2;2
14.1.2010 00:00:00;1;2;2
21.1.2010 00:00:00;1;2;2
28.1.2010 00:00:00;1;2;1
4.2.2010 00:00:00;1;2;1
11.2.2010 00:00:00;1;2;1
18.2.2010 00:00:00;1;2;1
25.2.2010 00:00:00;1;2;1
4.3.2010 00:00:00;1;2;1
11.3.2010 00:00:00;1;2;1
18.3.2010 00:00:00;1;2;1
25.3.2010 00:00:00;1;2;1
1.4.2010 00:00:00;1;2;0
8.4.2010 00:00:00;1;2;0
15.4.2010 00:00:00;1;2;0
22.4.2010 00:00:00;1;2;0
29.4.2010 00:00:00;1;2;0
6.5.2010 00:00:00;1;2;0
13.5.2010 00:00:00;1;2;0
20.5.2010 00:00:00;1;2;0
27.5.2010 00:00:00;1;2;0
3.6.2010 00:00:00;1;2;0
10.6.2010 00:00:00;1;2;0
17.6.2010 00:00:00;1;2;0
24.6.2010 00:00:00;1;2;0
1.7.2010 00:00:00;1;2;0
8.7.2010 00:00:00;1;2;0
15.7.2010 00:00:00;1;2;0
22.7.2010 00:00:00;1;2;0
29.7.2010 00:00:00;1;2;0
5.8.2010 00:00:00;1;2;0
12.8.2010 00:00:00;1;2;0
19.8.2010 00:00:00;1;2;0
26.8.2010 00:00:00;1;2;0
2.9.2010 00:00:00;1;2;0
9.9.2010 00:00:00;1;2;0
16.9.2010 00:00:00;1;2;0
23.9.2010 00:00:00;1;2;0
30.9.2010 00:00:00;1;2;0
7.10.2010 00:00:00;1;2;0
14.10.2010 00:00:00;1;2;0
21.10.2010 00:00:00;1;2;0
28.10.2010 00:00:00;1;2;0
4.11.2010 00:00:00;1;2;0
11.11.2010 00:00:00;1;2;0
18.11.2010 00:00:00;1;2;0
25.11.2010 00:00:00;1;2;0
2.12.2010 00:00:00;1;2;0
9.12.2010 00:00:00;1;2;0
16.12.2010 00:00:00;1;2;0
23.12.2010 00:00:00;1;2;0
30.12.2010 00:00:00;1;2;0
1.1.2009 00:00:00;2;2;52
8.1.2009 00:00:00;2;2;45
15.1.2009 00:00:00;2;2;54
22.1.2009 00:00:00;2;2;37
29.1.2009 00:00:00;2;2;42
5.2.2009 00:00:00;2;2;39
12.2.2009 00:00:00;2;2;31
19.2.2009 00:00:00;2;2;29
26.2.2009 00:00:00;2;2;32
5.3.2009 00:00:00;2;2;34
12.3.2009 00:00:00;2;2;28
19.3.2009 00:00:00;2;2;36
26.3.2009 00:00:00;2;2;26
2.4.2009 00:00:00;2;2;31
9.4.2009 00:00:00;2;2;23
16.4.2009 00:00:00;2;2;31
23.4.2009 00:00:00;2;2;22
30.4.2009 00:00:00;2;2;26
7.5.2009 00:00:00;2;2;25
14.5.2009 00:00:00;2;2;21
21.5.2009 00:00:00;2;2;20
28.5.2009 00:00:00;2;2;22
4.6.2009 00:00:00;2;2;18
11.6.2009 00:00:00;2;2;26
18.6.2009 00:00:00;2;2;25
25.6.2009 00:00:00;2;2;21
2.7.2009 00:00:00;2;2;16
9.7.2009 00:00:00;2;2;20
16.7.2009 00:00:00;2;2;20
23.7.2009 00:00:00;2;2;17
30.7.2009 00:00:00;2;2;17
6.8.2009 00:00:00;2;2;13
13.8.2009 00:00:00;2;2;14
20.8.2009 00:00:00;2;2;11
27.8.2009 00:00:00;2;2;11
3.9.2009 00:00:00;2;2;11
10.9.2009 00:00:00;2;2;9
17.9.2009 00:00:00;2;2;10
24.9.2009 00:00:00;2;2;7
1.10.2009 00:00:00;2;2;7
8.10.2009 00:00:00;2;2;5
15.10.2009 00:00:00;2;2;6
22.10.2009 00:00:00;2;2;5
29.10.2009 00:00:00;2;2;5
5.11.2009 00:00:00;2;2;5
12.11.2009 00:00:00;2;2;4
19.11.2009 00:00:00;2;2;3
26.11.2009 00:00:00;2;2;3
3.12.2009 00:00:00;2;2;3
10.12.2009 00:00:00;2;2;2
17.12.2009 00:00:00;2;2;2
24.12.2009 00:00:00;2;2;2
31.12.2009 00:00:00;2;2;2
7.1.2010 00:00:00;2;2;2
14.1.2010 00:00:00;2;2;2
21.1.2010 00:00:00;2;2;1
28.1.2010 00:00:00;2;2;1
4.2.2010 00:00:00;2;2;1
11.2.2010 00:00:00;2;2;1
18.2.2010 00:00:00;2;2;1
25.2.2010 00:00:00;2;2;1
4.3.2010 00:00:00;2;2;1
11.3.2010 00:00:00;2;2;1
18.3.2010 00:00:00;2;2;1
25.3.2010 00:00:00;2;2;1
1.4.2010 00:00:00;2;2;1
8.4.2010 00:00:00;2;2;0
15.4.2010 00:00:00;2;2;0
22.4.2010 00:00:00;2;2;0
29.4.2010 00:00:00;2;2;0
6.5.2010 00:00:00;2;2;0
13.5.2010 00:00:00;2;2;0
20.5.2010 00:00:00;2;2;0
27.5.2010 00:00:00;2;2;0
3.6.2010 00:00:00;2;2;0
10.6.2010 00:00:00;2;2;0
17.6.2010 00:00:00;2;2;0
24.6.2010 00:00:00;2;2;0
1.7.2010 00:00:00;2;2;0
8.7.2010 00:00:00;2;2;0
15.7.2010 00:00:00;2;2;0
22.7.2010 00:00:00;2;2;0
29.7.2010 00:00:00;2;2;0
5.8.2010 00:00:00;2;2;0
12.8.2010 00:00:00;2;2;0
19.8.2010 00:00:00;2;2;0
26.8.2010 00:00:00;2;2;0
2.9.2010 00:00:00;2;2;0
9.9.2010 00:00:00;2;2;0
16.9.2010 00:00:00;2;2;0
23.9.2010 00:00:00;2;2;0
30.9.2010 00:00:00;2;2;0
7.10.2010 00:00:00;2;2;0
14.10.2010 00:00:00;2;2;0
21.10.2010 00:00:00;2;2;0
28.10.2010 00:00:00;2;2;0
4.11.2010 00:00:00;2;2;0
11.11.2010 00:00:00;2;2;0
18.11.2010 00:00:00;2;2;0
25.11.2010 00:00:00;2;2;0
2.12.2010 00:00:00;2;2;0
9.12.2010 00:00:00;2;2;0
16.12.2010 00:00:00;2;2;0
23.12.2010 00:00:00;2;2;0
30.12.2010 00:00:00;2;2;0
1.1.2009 00:00:00;3;2;48
8.1.2009 00:00:00;3;2;69
15.1.2009 00:00:00;3;2;68
22.1.2009 00:00:00;3;2;67
29.1.2009 00:00:00;3;2;52
5.2.2009 00:00:00;3;2;53
12.2.2009 00:00:00;3;2;42
19.2.2009 00:00:00;3;2;49
26.2.2009 00:00:00;3;2;40
5.3.2009 00:00:00;3;2;40
12.3.2009 00:00:00;3;2;45
19.3.2009 00:00:00;3;2;44
26.3.2009 00:00:00;3;2;40
2.4.2009 00:00:00;3;2;36
9.4.2009 00:00:00;3;2;31
16.4.2009 00:00:00;3;2;38
23.4.2009 00:00:00;3;2;29
30.4.2009 00:00:00;3;2;27
7.5.2009 00:00:00;3;2;30
14.5.2009 00:00:00;3;2;33
21.5.2009 00:00:00;3;2;29
28.5.2009 00:00:00;3;2;32
4.6.2009 00:00:00;3;2;29
11.6.2009 00:00:00;3;2;25
18.6.2009 00:00:00;3;2;24
25.6.2009 00:00:00;3;2;25
2.7.2009 00:00:00;3;2;24
9.7.2009 00:00:00;3;2;23
16.7.2009 00:00:00;3;2;28
23.7.2009 00:00:00;3;2;22
30.7.2009 00:00:00;3;2;20
6.8.2009 00:00:00;3;2;23
13.8.2009 00:00:00;3;2;16
20.8.2009 00:00:00;3;2;14
27.8.2009 00:00:00;3;2;13
3.9.2009 00:00:00;3;2;14
10.9.2009 00:00:00;3;2;12
17.9.2009 00:00:00;3;2;12
24.9.2009 00:00:00;3;2;9
1.10.2009 00:00:00;3;2;9
8.10.2009 00:00:00;3;2;7
15.10.2009 00:00:00;3;2;6
22.10.2009 00:00:00;3;2;5
29.10.2009 00:00:00;3;2;6
5.11.2009 00:00:00;3;2;5
12.11.2009 00:00:00;3;2;5
19.11.2009 00:00:00;3;2;4
26.11.2009 00:00:00;3;2;3
3.12.2009 00:00:00;3;2;4
10.12.2009 00:00:00;3;2;3
17.12.2009 00:00:00;3;2;3
24.12.2009 00:00:00;3;2;3
31.12.2009 00:00:00;3;2;2
7.1.2010 00:00:00;3;2;2
14.1.2010 00:00:00;3;2;2
21.1.2010 00:00:00;3;2;2
28.1.2010 00:00:00;3;2;1
4.2.2010 00:00:00;3;2;1
11.2.2010 00:00:00;3;2;1
18.2.2010 00:00:00;3;2;1
25.2.2010 00:00:00;3;2;1
4.3.2010 00:00:00;3;2;1
11.3.2010 00:00:00;3;2;1
18.3.2010 00:00:00;3;2;1
25.3.2010 00:00:00;3;2;1
1.4.2010 00:00:00;3;2;1
8.4.2010 00:00:00;3;2;1
15.4.2010 00:00:00;3;2;1
22.4.2010 00:00:00;3;2;1
29.4.2010 00:00:00;3;2;0
6.5.2010 00:00:00;3;2;0
13.5.2010 00:00:00;3;2;0
20.5.2010 00:00:00;3;2;0
27.5.2010 00:00:00;3;2;0
3.6.2010 00:00:00;3;2;0
10.6.2010 00:00:00;3;2;0
17.6.2010 00:00:00;3;2;0
24.6.2010 00:00:00;3;2;0
1.7.2010 00:00:00;3;2;0
8.7.2010 00:00:00;3;2;0
15.7.2010 00:00:00;3;2;0
22.7.2010 00:00:00;3;2;0
29.7.2010 00:00:00;3;2;0
5.8.2010 00:00:00;3;2;0
12.8.2010 00:00:00;3;2;0
19.8.2010 00:00:00;3;2;0
26.8.2010 00:00:00;3;2;0
2.9.2010 00:00:00;3;2;0
9.9.2010 00:00:00;3;2;0
16.9.2010 00:00:00;3;2;0
23.9.2010 00:00:00;3;2;0
30.9.2010 00:00:00;3;2;0
7.10.2010 00:00:00;3;2;0
14.10.2010 00:00:00;3;2;0
21.10.2010 00:00:00;3;2;0
28.10.2010 00:00:00;3;2;0
4.11.2010 00:00:00;3;2;0
11.11.2010 00:00:00;3;2;0
18.11.2010 00:00:00;3;2;0
25.11.2010 00:00:00;3;2;0
2.12.2010 00:00:00;3;2;0
9.12.2010 00:00:00;3;2;0
16.12.2010 00:00:00;3;2;0
23.12.2010 00:00:00;3;2;0
30.12.2010 00:00:00;3;2;0
1.1.2009 00:00:00;4;2;37
8.1.2009 00:00:00;4;2;41
15.1.2009 00:00:00;4;2;30
22.1.2009 00:00:00;4;2;38
29.1.2009 00:00:00;4;2;28
5.2.2009 00:00:00;4;2;29
12.2.2009 00:00:00;4;2;25
19.2.2009 00:00:00;4;2;29
26.2.2009 00:00:00;4;2;25
5.3.2009 00:00:00;4;2;27
12.3.2009 00:00:00;4;2;29
19.3.2009 00:00:00;4;2;23
26.3.2009 00:00:00;4;2;22
2.4.2009 00:00:00;4;2;20
9.4.2009 00:00:00;4;2;26
16.4.2009 00:00:00;4;2;21
23.4.2009 00:00:00;4;2;23
30.4.2009 00:00:00;4;2;19
7.5.2009 00:00:00;4;2;20
14.5.2009 00:00:00;4;2;23
21.5.2009 00:00:00;4;2;18
28.5.2009 00:00:00;4;2;17
4.6.2009 00:00:00;4;2;15
11.6.2009 00:00:00;4;2;16
18.6.2009 00:00:00;4;2;20
25.6.2009 00:00:00;4;2;13
2.7.2009 00:00:00;4;2;19
9.7.2009 00:00:00;4;2;14
16.7.2009 00:00:00;4;2;13
23.7.2009 00:00:00;4;2;15
30.7.2009 00:00:00;4;2;12
6.8.2009 00:00:00;4;2;13
13.8.2009 00:00:00;4;2;11
20.8.2009 00:00:00;4;2;9
27.8.2009 00:00:00;4;2;8
3.9.2009 00:00:00;4;2;9
10.9.2009 00:00:00;4;2;6
17.9.2009 00:00:00;4;2;6
24.9.2009 00:00:00;4;2;5
1.10.2009 00:00:00;4;2;5
8.10.2009 00:00:00;4;2;4
15.10.2009 00:00:00;4;2;4
22.10.2009 00:00:00;4;2;4
29.10.2009 00:00:00;4;2;4
5.11.2009 00:00:00;4;2;3
12.11.2009 00:00:00;4;2;3
19.11.2009 00:00:00;4;2;3
26.11.2009 00:00:00;4;2;3
3.12.2009 00:00:00;4;2;2
10.12.2009 00:00:00;4;2;2
17.12.2009 00:00:00;4;2;2
24.12.2009 00:00:00;4;2;1
31.12.2009 00:00:00;4;2;1
7.1.2010 00:00:00;4;2;1
14.1.2010 00:00:00;4;2;1
21.1.2010 00:00:00;4;2;1
28.1.2010 00:00:00;4;2;1
4.2.2010 00:00:00;4;2;1
11.2.2010 00:00:00;4;2;1
18.2.2010 00:00:00;4;2;1
25.2.2010 00:00:00;4;2;1
4.3.2010 00:00:00;4;2;1
11.3.2010 00:00:00;4;2;1
18.3.2010 00:00:00;4;2;1
25.3.2010 00:00:00;4;2;1
1.4.2010 00:00:00;4;2;0
8.4.2010 00:00:00;4;2;0
15.4.2010 00:00:00;4;2;0
22.4.2010 00:00:00;4;2;0
29.4.2010 00:00:00;4;2;0
6.5.2010 00:00:00;4;2;0
13.5.2010 00:00:00;4;2;0
20.5.2010 00:00:00;4;2;0
27.5.2010 00:00:00;4;2;0
3.6.2010 00:00:00;4;2;0
10.6.2010 00:00:00;4;2;0
17.6.2010 00:00:00;4;2;0
24.6.2010 00:00:00;4;2;0
1.7.2010 00:00:00;4;2;0
8.7.2010 00:00:00;4;2;0
15.7.2010 00:00:00;4;2;0
22.7.2010 00:00:00;4;2;0
29.7.2010 00:00:00;4;2;0
5.8.2010 00:00:00;4;2;0
12.8.2010 00:00:00;4;2;0
19.8.2010 00:00:00;4;2;0
26.8.2010 00:00:00;4;2;0
2.9.2010 00:00:00;4;2;0
9.9.2010 00:00:00;4;2;0
16.9.2010 00:00:00;4;2;0
23.9.2010 00:00:00;4;2;0
30.9.2010 00:00:00;4;2;0
7.10.2010 00:00:00;4;2;0
14.10.2010 00:00:00;4;2;0
21.10.2010 00:00:00;4;2;0
28.10.2010 00:00:00;4;2;0
4.11.2010 00:00:00;4;2;0
11.11.2010 00:00:00;4;2;0
18.11.2010 00:00:00;4;2;0
25.11.2010 00:00:00;4;2;0
2.12.2010 00:00:00;4;2;0
9.12.2010 00:00:00;4;2;0
16.12.2010 00:00:00;4;2;0
23.12.2010 00:00:00;4;2;0
30.12.2010 00:00:00;4;2;0
1.1.2009 00:00:00;5;2;32
8.1.2009 00:00:00;5;2;35
15.1.2009 00:00:00;5;2;26
22.1.2009 00:00:00;5;2;27
29.1.2009 00:00:00;5;2;24
5.2.2009 00:00:00;5;2;26
12.2.2009 00:00:00;5;2;26
19.2.2009 00:00:00;5;2;23
26.2.2009 00:00:00;5;2;20
5.3.2009 00:00:00;5;2;17
12.3.2009 00:00:00;5;2;20
19.3.2009 00:00:00;5;2;16
26.3.2009 00:00:00;5;2;17
2.4.2009 00:00:00;5;2;17
9.4.2009 00:00:00;5;2;21
16.4.2009 00:00:00;5;2;20
23.4.2009 00:00:00;5;2;15
30.4.2009 00:00:00;5;2;14
7.5.2009 00:00:00;5;2;15
14.5.2009 00:00:00;5;2;17
21.5.2009 00:00:00;5;2;18
28.5.2009 00:00:00;5;2;16
4.6.2009 00:00:00;5;2;14
11.6.2009 00:00:00;5;2;13
18.6.2009 00:00:00;5;2;12
25.6.2009 00:00:00;5;2;14
2.7.2009 00:00:00;5;2;14
9.7.2009 00:00:00;5;2;10
16.7.2009 00:00:00;5;2;13
23.7.2009 00:00:00;5;2;10
30.7.2009 00:00:00;5;2;10
6.8.2009 00:00:00;5;2;9
13.8.2009 00:00:00;5;2;8
20.8.2009 00:00:00;5;2;9
27.8.2009 00:00:00;5;2;8
3.9.2009 00:00:00;5;2;7
10.9.2009 00:00:00;5;2;7
17.9.2009 00:00:00;5;2;5
24.9.2009 00:00:00;5;2;4
1.10.2009 00:00:00;5;2;5
8.10.2009 00:00:00;5;2;4
15.10.2009 00:00:00;5;2;4
22.10.2009 00:00:00;5;2;4
29.10.2009 00:00:00;5;2;3
5.11.2009 00:00:00;5;2;3
12.11.2009 00:00:00;5;2;2
19.11.2009 00:00:00;5;2;2
26.11.2009 00:00:00;5;2;2
3.12.2009 00:00:00;5;2;2
10.12.2009 00:00:00;5;2;2
17.12.2009 00:00:00;5;2;1
24.12.2009 00:00:00;5;2;1
31.12.2009 00:00:00;5;2;1
7.1.2010 00:00:00;5;2;1
14.1.2010 00:00:00;5;2;1
21.1.2010 00:00:00;5;2;1
28.1.2010 00:00:00;5;2;1
4.2.2010 00:00:00;5;2;1
11.2.2010 00:00:00;5;2;1
18.2.2010 00:00:00;5;2;1
25.2.2010 00:00:00;5;2;1
4.3.2010 00:00:00;5;2;0
11.3.2010 00:00:00;5;2;0
18.3.2010 00:00:00;5;2;0
25.3.2010 00:00:00;5;2;0
1.4.2010 00:00:00;5;2;0
8.4.2010 00:00:00;5;2;0
15.4.2010 00:00:00;5;2;0
22.4.2010 00:00:00;5;2;0
29.4.2010 00:00:00;5;2;0
6.5.2010 00:00:00;5;2;0
13.5.2010 00:00:00;5;2;0
20.5.2010 00:00:00;5;2;0
27.5.2010 00:00:00;5;2;0
3.6.2010 00:00:00;5;2;0
10.6.2010 00:00:00;5;2;0
17.6.2010 00:00:00;5;2;0
24.6.2010 00:00:00;5;2;0
1.7.2010 00:00:00;5;2;0
8.7.2010 00:00:00;5;2;0
15.7.2010 00:00:00;5;2;0
22.7.2010 00:00:00;5;2;0
29.7.2010 00:00:00;5;2;0
5.8.2010 00:00:00;5;2;0
12.8.2010 00:00:00;5;2;0
19.8.2010 00:00:00;5;2;0
26.8.2010 00:00:00;5;2;0
2.9.2010 00:00:00;5;2;0
9.9.2010 00:00:00;5;2;0
16.9.2010 00:00:00;5;2;0
23.9.2010 00:00:00;5;2;0
30.9.2010 00:00:00;5;2;0
7.10.2010 00:00:00;5;2;0
14.10.2010 00:00:00;5;2;0
21.10.2010 00:00:00;5;2;0
28.10.2010 00:00:00;5;2;0
4.11.2010 00:00:00;5;2;0
11.11.2010 00:00:00;5;2;0
18.11.2010 00:00:00;5;2;0
25.11.2010 00:00:00;5;2;0
2.12.2010 00:00:00;5;2;0
9.12.2010 00:00:00;5;2;0
16.12.2010 00:00:00;5;2;0
23.12.2010 00:00:00;5;2;0
30.12.2010 00:00:00;5;2;0
1.1.2009 00:00:00;6;2;65
8.1.2009 00:00:00;6;2;59
15.1.2009 00:00:00;6;2;59
22.1.2009 00:00:00;6;2;75
29.1.2009 00:00:00;6;2;46
5.2.2009 00:00:00;6;2;47
12.2.2009 00:00:00;6;2;43
19.2.2009 00:00:00;6;2;49
26.2.2009 00:00:00;6;2;47
5.3.2009 00:00:00;6;2;51
12.3.2009 00:00:00;6;2;54
19.3.2009 00:00:00;6;2;48
26.3.2009 00:00:00;6;2;54
2.4.2009 00:00:00;6;2;53
9.4.2009 00:00:00;6;2;44
16.4.2009 00:00:00;6;2;41
23.4.2009 00:00:00;6;2;43
30.4.2009 00:00:00;6;2;42
7.5.2009 00:00:00;6;2;34
14.5.2009 00:00:00;6;2;43
21.5.2009 00:00:00;6;2;35
28.5.2009 00:00:00;6;2;36
4.6.2009 00:00:00;6;2;27
11.6.2009 00:00:00;6;2;28
18.6.2009 00:00:00;6;2;36
25.6.2009 00:00:00;6;2;30
2.7.2009 00:00:00;6;2;33
9.7.2009 00:00:00;6;2;28
16.7.2009 00:00:00;6;2;23
23.7.2009 00:00:00;6;2;25
30.7.2009 00:00:00;6;2;20
6.8.2009 00:00:00;6;2;21
13.8.2009 00:00:00;6;2;19
20.8.2009 00:00:00;6;2;19
27.8.2009 00:00:00;6;2;19
3.9.2009 00:00:00;6;2;13
10.9.2009 00:00:00;6;2;15
17.9.2009 00:00:00;6;2;13
24.9.2009 00:00:00;6;2;10
1.10.2009 00:00:00;6;2;10
8.10.2009 00:00:00;6;2;10
15.10.2009 00:00:00;6;2;10
22.10.2009 00:00:00;6;2;9
29.10.2009 00:00:00;6;2;7
5.11.2009 00:00:00;6;2;6
12.11.2009 00:00:00;6;2;5
19.11.2009 00:00:00;6;2;6
26.11.2009 00:00:00;6;2;5
3.12.2009 00:00:00;6;2;4
10.12.2009 00:00:00;6;2;4
17.12.2009 00:00:00;6;2;3
24.12.2009 00:00:00;6;2;3
31.12.2009 00:00:00;6;2;3
7.1.2010 00:00:00;6;2;2
14.1.2010 00:00:00;6;2;3
21.1.2010 00:00:00;6;2;2
28.1.2010 00:00:00;6;2;2
4.2.2010 00:00:00;6;2;2
11.2.2010 00:00:00;6;2;2
18.2.2010 00:00:00;6;2;2
25.2.2010 00:00:00;6;2;1
4.3.2010 00:00:00;6;2;1
11.3.2010 00:00:00;6;2;1
18.3.2010 00:00:00;6;2;1
25.3.2010 00:00:00;6;2;1
1.4.2010 00:00:00;6;2;1
8.4.2010 00:00:00;6;2;1
15.4.2010 00:00:00;6;2;1
22.4.2010 00:00:00;6;2;0
29.4.2010 00:00:00;6;2;0
6.5.2010 00:00:00;6;2;1
13.5.2010 00:00:00;6;2;0
20.5.2010 00:00:00;6;2;0
27.5.2010 00:00:00;6;2;0
3.6.2010 00:00:00;6;2;0
10.6.2010 00:00:00;6;2;0
17.6.2010 00:00:00;6;2;0
24.6.2010 00:00:00;6;2;0
1.7.2010 00:00:00;6;2;0
8.7.2010 00:00:00;6;2;0
15.7.2010 00:00:00;6;2;0
22.7.2010 00:00:00;6;2;0
29.7.2010 00:00:00;6;2;0
5.8.2010 00:00:00;6;2;0
12.8.2010 00:00:00;6;2;0
19.8.2010 00:00:00;6;2;0
26.8.2010 00:00:00;6;2;0
2.9.2010 00:00:00;6;2;0
9.9.2010 00:00:00;6;2;0
16.9.2010 00:00:00;6;2;0
23.9.2010 00:00:00;6;2;0
30.9.2010 00:00:00;6;2;0
7.10.2010 00:00:00;6;2;0
14.10.2010 00:00:00;6;2;0
21.10.2010 00:00:00;6;2;0
28.10.2010 00:00:00;6;2;0
4.11.2010 00:00:00;6;2;0
11.11.2010 00:00:00;6;2;0
18.11.2010 00:00:00;6;2;0
25.11.2010 00:00:00;6;2;0
2.12.2010 00:00:00;6;2;0
9.12.2010 00:00:00;6;2;0
16.12.2010 00:00:00;6;2;0
23.12.2010 00:00:00;6;2;0
30.12.2010 00:00:00;6;2;0
1.1.2009 00:00:00;7;2;34
8.1.2009 00:00:00;7;2;45
15.1.2009 00:00:00;7;2;48
22.1.2009 00:00:00;7;2;40
29.1.2009 00:00:00;7;2;36
5.2.2009 00:00:00;7;2;33
12.2.2009 00:00:00;7;2;27
19.2.2009 00:00:00;7;2;26
26.2.2009 00:00:00;7;2;33
5.3.2009 00:00:00;7;2;30
12.3.2009 00:00:00;7;2;28
19.3.2009 00:00:00;7;2;30
26.3.2009 00:00:00;7;2;27
2.4.2009 00:00:00;7;2;25
9.4.2009 00:00:00;7;2;24
16.4.2009 00:00:00;7;2;23
23.4.2009 00:00:00;7;2;27
30.4.2009 00:00:00;7;2;26
7.5.2009 00:00:00;7;2;24
14.5.2009 00:00:00;7;2;21
21.5.2009 00:00:00;7;2;18
28.5.2009 00:00:00;7;2;20
4.6.2009 00:00:00;7;2;18
11.6.2009 00:00:00;7;2;21
18.6.2009 00:00:00;7;2;18
25.6.2009 00:00:00;7;2;16
2.7.2009 00:00:00;7;2;19
9.7.2009 00:00:00;7;2;20
16.7.2009 00:00:00;7;2;16
23.7.2009 00:00:00;7;2;18
30.7.2009 00:00:00;7;2;18
6.8.2009 00:00:00;7;2;11
13.8.2009 00:00:00;7;2;12
20.8.2009 00:00:00;7;2;10
27.8.2009 00:00:00;7;2;9
3.9.2009 00:00:00;7;2;10
10.9.2009 00:00:00;7;2;10
17.9.2009 00:00:00;7;2;6
24.9.2009 00:00:00;7;2;7
1.10.2009 00:00:00;7;2;6
8.10.2009 00:00:00;7;2;6
15.10.2009 00:00:00;7;2;6
22.10.2009 00:00:00;7;2;5
29.10.2009 00:00:00;7;2;4
5.11.2009 00:00:00;7;2;4
12.11.2009 00:00:00;7;2;4
19.11.2009 00:00:00;7;2;3
26.11.2009 00:00:00;7;2;3
3.12.2009 00:00:00;7;2;2
10.12.2009 00:00:00;7;2;2
17.12.2009 00:00:00;7;2;2
24.12.2009 00:00:00;7;2;2
31.12.2009 00:00:00;7;2;2
7.1.2010 00:00:00;7;2;1
14.1.2010 00:00:00;7;2;1
21.1.2010 00:00:00;7;2;1
28.1.2010 00:00:00;7;2;1
4.2.2010 00:00:00;7;2;1
11.2.2010 00:00:00;7;2;1
18.2.2010 00:00:00;7;2;1
25.2.2010 00:00:00;7;2;1
4.3.2010 00:00:00;7;2;1
11.3.2010 00:00:00;7;2;1
18.3.2010 00:00:00;7;2;1
25.3.2010 00:00:00;7;2;0
1.4.2010 00:00:00;7;2;0
8.4.2010 00:00:00;7;2;0
15.4.2010 00:00:00;7;2;0
22.4.2010 00:00:00;7;2;0
29.4.2010 00:00:00;7;2;0
6.5.2010 00:00:00;7;2;0
13.5.2010 00:00:00;7;2;0
20.5.2010 00:00:00;7;2;0
27.5.2010 00:00:00;7;2;0
3.6.2010 00:00:00;7;2;0
10.6.2010 00:00:00;7;2;0
17.6.2010 00:00:00;7;2;0
24.6.2010 00:00:00;7;2;0
1.7.2010 00:00:00;7;2;0
8.7.2010 00:00:00;7;2;0
15.7.2010 00:00:00;7;2;0
22.7.2010 00:00:00;7;2;0
29.7.2010 00:00:00;7;2;0
5.8.2010 00:00:00;7;2;0
12.8.2010 00:00:00;7;2;0
19.8.2010 00:00:00;7;2;0
26.8.2010 00:00:00;7;2;0
2.9.2010 00:00:00;7;2;0
9.9.2010 00:00:00;7;2;0
16.9.2010 00:00:00;7;2;0
23.9.2010 00:00:00;7;2;0
30.9.2010 00:00:00;7;2;0
7.10.2010 00:00:00;7;2;0
14.10.2010 00:00:00;7;2;0
21.10.2010 00:00:00;7;2;0
28.10.2010 00:00:00;7;2;0
4.11.2010 00:00:00;7;2;0
11.11.2010 00:00:00;7;2;0
18.11.2010 00:00:00;7;2;0
25.11.2010 00:00:00;7;2;0
2.12.2010 00:00:00;7;2;0
9.12.2010 00:00:00;7;2;0
16.12.2010 00:00:00;7;2;0
23.12.2010 00:00:00;7;2;0
30.12.2010 00:00:00;7;2;0
1.1.2009 00:00:00;8;2;60
8.1.2009 00:00:00;8;2;51
15.1.2009 00:00:00;8;2;55
22.1.2009 00:00:00;8;2;54
29.1.2009 00:00:00;8;2;49
5.2.2009 00:00:00;8;2;50
12.2.2009 00:00:00;8;2;51
19.2.2009 00:00:00;8;2;42
26.2.2009 00:00:00;8;2;49
5.3.2009 00:00:00;8;2;39
12.3.2009 00:00:00;8;2;43
19.3.2009 00:00:00;8;2;45
26.3.2009 00:00:00;8;2;42
2.4.2009 00:00:00;8;2;40
9.4.2009 00:00:00;8;2;35
16.4.2009 00:00:00;8;2;30
23.4.2009 00:00:00;8;2;32
30.4.2009 00:00:00;8;2;39
7.5.2009 00:00:00;8;2;34
14.5.2009 00:00:00;8;2;31
21.5.2009 00:00:00;8;2;25
28.5.2009 00:00:00;8;2;33
4.6.2009 00:00:00;8;2;23
11.6.2009 00:00:00;8;2;26
18.6.2009 00:00:00;8;2;23
25.6.2009 00:00:00;8;2;22
2.7.2009 00:00:00;8;2;26
9.7.2009 00:00:00;8;2;28
16.7.2009 00:00:00;8;2;19
23.7.2009 00:00:00;8;2;19
30.7.2009 00:00:00;8;2;20
6.8.2009 00:00:00;8;2;20
13.8.2009 00:00:00;8;2;19
20.8.2009 00:00:00;8;2;16
27.8.2009 00:00:00;8;2;12
3.9.2009 00:00:00;8;2;12
10.9.2009 00:00:00;8;2;11
17.9.2009 00:00:00;8;2;12
